"Column Name","Label"
"S0701PR_C05_045MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C05_045EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C05_046E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C05_046EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C05_046M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C05_046MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C05_047E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C05_047M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C05_047MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C05_047EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C05_048E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C05_048M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C05_048MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C05_048EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C05_049E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C05_049EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C05_049M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C05_049MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C05_050E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C05_050M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C05_050MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C05_050EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C05_051E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C05_051M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C05_051MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C05_051EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C05_052E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C05_052M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C05_052MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C05_052EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C05_053E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C05_053M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C05_053MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C05_053EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C05_054E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C05_054M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C05_054MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C05_054EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C05_055E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C05_055M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C05_055MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C05_055EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C05_056E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C05_056M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C05_056MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C05_056EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
